index,LOC,ZC,CITY,BOUROUGHS_STATE,LAT,LONG,num_calls
1267,Club/Bar/Restaurant,11420,SOUTH OZONE PARK,"QUEENS, NY",40.67962258,-73.82092935,10
1268,Club/Bar/Restaurant,11412,SAINT ALBANS,"QUEENS, NY",40.69572285,-73.76158885,23
1269,Club/Bar/Restaurant,11101,LONG ISLAND CITY,"QUEENS, NY",40.75416793,-73.93059513,104
1270,Club/Bar/Restaurant,10033,NEW YORK,"MANHATTAN, NY",40.8450841,-73.93499288,88
1271,Club/Bar/Restaurant,10027,NY,"MANHATTAN, NY",40.80729251,-73.94645539,23
1272,Club/Bar/Restaurant,10016,NEW YORK,"MANHATTAN, NY",40.74478006,-73.97588188,12
1273,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.67250249,-73.95780388,25
1274,Club/Bar/Restaurant,10040,NEW YORK,"MANHATTAN, NY",40.85660476,-73.93219449,10
1275,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.76545533,-73.98750219,13
1276,Club/Bar/Restaurant,10453,BRONX,"BRONX, NY",40.85833748,-73.90265424,36
1277,Club/Bar/Restaurant,11222,,"BROOKLYN, NY",40.724578,-73.95526711,35
1278,Club/Bar/Restaurant,10013,NEW YORK,"MANHATTAN, NY",40.71610813,-73.99984849,14
1279,Club/Bar/Restaurant,11368,CORONA,"QUEENS, NY",40.75277207,-73.86418165,14
1280,Club/Bar/Restaurant,11249,,"BROOKLYN, NY",40.72221014,-73.95755956,22
1281,Club/Bar/Restaurant,10014,NEW YORK,"MANHATTAN, NY",40.73457209,-74.00224438,16
1282,Club/Bar/Restaurant,10128,NEW YORK,"MANHATTAN, NY",40.7804436,-73.95281395,12
1283,Club/Bar/Restaurant,10465,BRONX,"BRONX, NY",40.83087217,-73.82638709,10
1284,Club/Bar/Restaurant,11201,,"BROOKLYN, NY",40.69466861,-73.99388395,11
1285,Club/Bar/Restaurant,10021,NEW YORK,"MANHATTAN, NY",40.77122551,-73.95658242,10
1286,Club/Bar/Restaurant,10464,BRONX,"BRONX, NY",40.84986646,-73.78754215,14
1287,Club/Bar/Restaurant,10307,STATEN ISLAND,"STATEN ISLAND, NY",40.51479975,-74.24842949,110
1288,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.73035573,-73.98999114,25
1289,Club/Bar/Restaurant,11218,,"BROOKLYN, NY",40.63755382,-73.96831094,38
1290,Club/Bar/Restaurant,11206,,"BROOKLYN, NY",40.704234,-73.9330095,31
1291,Club/Bar/Restaurant,11421,WOODHAVEN,"QUEENS, NY",40.69160096,-73.86536281,15
1292,Club/Bar/Restaurant,11106,ASTORIA,"QUEENS, NY",40.75562188,-73.92500256,64
1293,Club/Bar/Restaurant,10307,STATEN ISLAND,"STATEN ISLAND, NY",40.51362974,-74.2512771,20
1294,Club/Bar/Restaurant,10017,NEW YORK,"MANHATTAN, NY",40.75246678,-73.97026304,245
1295,Club/Bar/Restaurant,11372,JACKSON HEIGHTS,"QUEENS, NY",40.75598053,-73.88144289,14
1296,Club/Bar/Restaurant,10024,NEW YORK,"MANHATTAN, NY",40.7845544,-73.97728661,103
1297,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.67804218,-73.96871351,13
1298,Club/Bar/Restaurant,10012,NEW YORK,"MANHATTAN, NY",40.72842386,-73.99967889,11
1299,Club/Bar/Restaurant,10307,STATEN ISLAND,"STATEN ISLAND, NY",40.51370173,-74.25098966,25
1300,Club/Bar/Restaurant,10018,NEW YORK,"MANHATTAN, NY",40.75505561,-73.98859419,10
1301,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.72802505,-73.98629693,42
1302,Club/Bar/Restaurant,11228,,"BROOKLYN, NY",40.61128741,-74.0093319,15
1303,Club/Bar/Restaurant,11203,,"BROOKLYN, NY",40.6494905,-73.93012743,20
1304,Club/Bar/Restaurant,11103,ASTORIA,"QUEENS, NY",40.77023389,-73.91561027,26
1305,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.7259883,-73.98516809,22
1306,Club/Bar/Restaurant,10034,NEW YORK,"MANHATTAN, NY",40.86643394,-73.92833399,77
1307,Club/Bar/Restaurant,10011,NEW YORK,"MANHATTAN, NY",40.74360495,-73.99444243,30
1308,Club/Bar/Restaurant,10012,NEW YORK,"MANHATTAN, NY",40.72851718,-73.99988815,12
1309,Club/Bar/Restaurant,10027,NEW YORK,"MANHATTAN, NY",40.81398419,-73.94654754,171
1310,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.68268425,-73.96180317,17
1311,Club/Bar/Restaurant,10465,BRONX,"BRONX, NY",40.81953104,-73.81753607,19
1312,Club/Bar/Restaurant,11104,SUNNYSIDE,"QUEENS, NY",40.74727733,-73.92420714,72
1313,Club/Bar/Restaurant,11234,,"BROOKLYN, NY",40.61901245,-73.92587647,36
1314,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.68161246,-73.95797118,19
1315,Club/Bar/Restaurant,10075,NEW YORK,"MANHATTAN, NY",40.7707057,-73.95388227,11
1316,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72267233,-73.98296454,39
1317,Club/Bar/Restaurant,11220,,"BROOKLYN, NY",40.6471866,-74.00816575,11
1318,Club/Bar/Restaurant,11385,RIDGEWOOD,"QUEENS, NY",40.70311348,-73.90818264,13
1319,Club/Bar/Restaurant,10023,NEW YORK,"MANHATTAN, NY",40.77242019,-73.97872407,30
1320,Club/Bar/Restaurant,10010,NEW YORK,"MANHATTAN, NY",40.74058992,-73.98187736,18
1321,Club/Bar/Restaurant,10014,NEW YORK,"MANHATTAN, NY",40.74002303,-74.00605526,10
1322,Club/Bar/Restaurant,11211,,"BROOKLYN, NY",40.71300542,-73.93635895,58
1323,Club/Bar/Restaurant,10036,NEW YORK,"MANHATTAN, NY",40.76135772,-73.9905099,16
1324,Club/Bar/Restaurant,10023,NEW YORK,"MANHATTAN, NY",40.77303219,-73.9782834,87
1325,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.68244394,-73.96570085,24
1326,Club/Bar/Restaurant,11211,,"BROOKLYN, NY",40.70852773,-73.95816341,13
1327,Club/Bar/Restaurant,10031,NEW YORK,"MANHATTAN, NY",40.83022246,-73.94768359,31
1328,Club/Bar/Restaurant,11211,,"BROOKLYN, NY",40.71810371,-73.95004428,15
1329,Club/Bar/Restaurant,10463,BRONX,"BRONX, NY",40.87957459,-73.90431552,26
1330,Club/Bar/Restaurant,11237,,"BROOKLYN, NY",40.70498071,-73.92028784,23
1331,Club/Bar/Restaurant,10030,NEW YORK,"MANHATTAN, NY",40.81437291,-73.9443688,93
1332,Club/Bar/Restaurant,11215,,"BROOKLYN, NY",40.66364413,-73.98968396,17
1333,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.68113675,-73.95566761,10
1334,Club/Bar/Restaurant,11209,,"BROOKLYN, NY",40.63404998,-74.02674784,16
1335,Club/Bar/Restaurant,11209,,"BROOKLYN, NY",40.62566796,-74.02418675,17
1336,Club/Bar/Restaurant,11101,LONG ISLAND CITY,"QUEENS, NY",40.75443052,-73.9337206,26
1337,Club/Bar/Restaurant,10310,STATEN ISLAND,"STATEN ISLAND, NY",40.63354698,-74.12407536,209
1338,Club/Bar/Restaurant,11102,ASTORIA,"QUEENS, NY",40.77152041,-73.92651543,17
1339,Club/Bar/Restaurant,10458,BRONX,"BRONX, NY",40.85737258,-73.88601586,10
1340,Club/Bar/Restaurant,11214,,"BROOKLYN, NY",40.60502681,-74.00486539,18
1341,Club/Bar/Restaurant,10036,NEW YORK,"MANHATTAN, NY",40.7572323,-73.98979219,39
1342,Club/Bar/Restaurant,10464,BRONX,"BRONX, NY",40.85084212,-73.78824389,13
1343,Club/Bar/Restaurant,11222,,"BROOKLYN, NY",40.73444802,-73.95495738,11
1344,Club/Bar/Restaurant,10001,NEW YORK,"MANHATTAN, NY",40.74499613,-73.98877275,19
1345,Club/Bar/Restaurant,11217,,"BROOKLYN, NY",40.68002534,-73.97450642,21
1346,Club/Bar/Restaurant,10465,BRONX,"BRONX, NY",40.82592677,-73.82137752,54
1347,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.72618332,-73.98632618,20
1348,Club/Bar/Restaurant,10472,BRONX,"BRONX, NY",40.82835954,-73.88184148,36
1349,Club/Bar/Restaurant,11234,,"BROOKLYN, NY",40.61927054,-73.92185985,12
1350,Club/Bar/Restaurant,11217,,"BROOKLYN, NY",40.68629416,-73.97346557,25
1351,Club/Bar/Restaurant,11201,,"BROOKLYN, NY",40.68727394,-73.99010939,24
1352,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.72582685,-73.98967794,19
1353,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72972602,-73.98085924,14
1354,Club/Bar/Restaurant,10029,NEW YORK,"MANHATTAN, NY",40.79600328,-73.93540919,15
1355,Club/Bar/Restaurant,11209,,"BROOKLYN, NY",40.62346224,-74.03105917,34
1356,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.72588449,-73.98965268,11
1357,Club/Bar/Restaurant,10040,NEW YORK,"MANHATTAN, NY",40.85932419,-73.93123734,223
1358,Club/Bar/Restaurant,11203,,"BROOKLYN, NY",40.63733699,-73.93079592,28
1359,Club/Bar/Restaurant,11231,,"BROOKLYN, NY",40.68262178,-73.99325769,10
1360,Club/Bar/Restaurant,11103,ASTORIA,"QUEENS, NY",40.75812247,-73.91716691,15
1361,Club/Bar/Restaurant,10014,NEW YORK,"MANHATTAN, NY",40.73940544,-74.00644854,11
1362,Club/Bar/Restaurant,10012,NEW YORK,"MANHATTAN, NY",40.72418316,-74.00319648,10
1363,Club/Bar/Restaurant,10014,NEW YORK,"MANHATTAN, NY",40.73981713,-74.00680222,44
1364,Club/Bar/Restaurant,10031,NEW YORK,"MANHATTAN, NY",40.82450978,-73.95185049,41
1365,Club/Bar/Restaurant,11205,,"BROOKLYN, NY",40.69491177,-73.953181,19
1366,Club/Bar/Restaurant,11106,ASTORIA,"QUEENS, NY",40.75471111,-73.92575434,17
1367,Club/Bar/Restaurant,11201,,"BROOKLYN, NY",40.68736451,-73.99003366,13
1368,Club/Bar/Restaurant,11104,SUNNYSIDE,"QUEENS, NY",40.74653461,-73.91782372,14
1369,Club/Bar/Restaurant,10034,NEW YORK,"MANHATTAN, NY",40.86596699,-73.92776686,26
1370,Club/Bar/Restaurant,10029,NEW YORK,"MANHATTAN, NY",40.79770616,-73.94860847,13
1371,Club/Bar/Restaurant,11249,,"BROOKLYN, NY",40.71638437,-73.96142312,22
1372,Club/Bar/Restaurant,10467,BRONX,"BRONX, NY",40.88188601,-73.86373345,22
1373,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.72424568,-73.98774082,26
1374,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.68207438,-73.9602135,13
1375,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72725629,-73.98447148,46
1376,Club/Bar/Restaurant,10461,BRONX,"BRONX, NY",40.83349654,-73.82850509,20
1377,Club/Bar/Restaurant,10011,NEW YORK,"MANHATTAN, NY",40.73899939,-74.00076141,11
1378,Club/Bar/Restaurant,10028,NEW YORK,"MANHATTAN, NY",40.77729237,-73.95215543,37
1379,Club/Bar/Restaurant,10301,STATEN ISLAND,"STATEN ISLAND, NY",40.63098847,-74.1021192,27
1380,Club/Bar/Restaurant,10011,NEW YORK,"MANHATTAN, NY",40.73994328,-73.99156306,15
1381,Club/Bar/Restaurant,10018,NEW YORK,"MANHATTAN, NY",40.76003236,-74.00275781,18
1382,Club/Bar/Restaurant,11103,ASTORIA,"QUEENS, NY",40.76201265,-73.9109929,24
1383,Club/Bar/Restaurant,10459,BRONX,"BRONX, NY",40.82138121,-73.90090178,12
1384,Club/Bar/Restaurant,10036,NEW YORK,"MANHATTAN, NY",40.76337544,-73.9964587,10
1385,Club/Bar/Restaurant,10466,BRONX,"BRONX, NY",40.90151967,-73.84693744,14
1386,Club/Bar/Restaurant,11249,,"BROOKLYN, NY",40.71863699,-73.95900843,15
1387,Club/Bar/Restaurant,10031,NEW YORK,"MANHATTAN, NY",40.83050507,-73.94746295,33
1388,Club/Bar/Restaurant,10012,NEW YORK,"MANHATTAN, NY",40.72976329,-73.99878408,11
1389,Club/Bar/Restaurant,10036,NEW YORK,"MANHATTAN, NY",40.75846113,-73.98286876,15
1390,Club/Bar/Restaurant,10001,NEW YORK,"MANHATTAN, NY",40.74718652,-73.98969629,13
1391,Club/Bar/Restaurant,10040,NEW YORK,"MANHATTAN, NY",40.86466396,-73.92888905,10
1392,Club/Bar/Restaurant,11249,,"BROOKLYN, NY",40.71488601,-73.96226087,10
1393,Club/Bar/Restaurant,11434,JAMAICA,"QUEENS, NY",40.68149095,-73.77232272,16
1394,Club/Bar/Restaurant,11249,,"BROOKLYN, NY",40.71070488,-73.96853587,20
1395,Club/Bar/Restaurant,11373,ELMHURST,"QUEENS, NY",40.73748845,-73.88345324,19
1396,Club/Bar/Restaurant,10034,NEW YORK,"MANHATTAN, NY",40.8670152,-73.92310895,55
1397,Club/Bar/Restaurant,10308,STATEN ISLAND,"STATEN ISLAND, NY",40.54452762,-74.14067346,21
1398,Club/Bar/Restaurant,11211,,"BROOKLYN, NY",40.71407488,-73.95115833,13
1399,Club/Bar/Restaurant,10018,NEW YORK,"MANHATTAN, NY",40.76139103,-74.0017363,20
1400,Club/Bar/Restaurant,11222,,"BROOKLYN, NY",40.7288524,-73.95741462,10
1401,Club/Bar/Restaurant,10034,NEW YORK,"MANHATTAN, NY",40.86582691,-73.9276007,116
1402,Club/Bar/Restaurant,11418,RICHMOND HILL,"QUEENS, NY",40.69701262,-73.83697034,26
1403,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.72176714,-73.98749235,62
1404,Club/Bar/Restaurant,10013,NEW YORK,"MANHATTAN, NY",40.71919324,-73.99984127,30
1405,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.67569953,-73.95613989,10
1406,Club/Bar/Restaurant,10014,NEW YORK,"MANHATTAN, NY",40.74026183,-74.00586403,24
1407,Club/Bar/Restaurant,10312,STATEN ISLAND,"STATEN ISLAND, NY",40.54051909,-74.17716522,26
1408,Club/Bar/Restaurant,10025,NEW YORK,"MANHATTAN, NY",40.80115778,-73.96788631,29
1409,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.71996664,-73.98802299,56
1410,Club/Bar/Restaurant,11213,,"BROOKLYN, NY",40.67058189,-73.93095248,25
1411,Club/Bar/Restaurant,10465,BRONX,"BRONX, NY",40.8262017,-73.82167669,10
1412,Club/Bar/Restaurant,10029,NEW YORK,"MANHATTAN, NY",40.79546828,-73.9358106,17
1413,Club/Bar/Restaurant,11213,,"BROOKLYN, NY",40.67071912,-73.93094873,15
1414,Club/Bar/Restaurant,10065,NEW YORK,"MANHATTAN, NY",40.76167245,-73.96044751,60
1415,Club/Bar/Restaurant,10022,NEW YORK,"MANHATTAN, NY",40.75707705,-73.96693659,16
1416,Club/Bar/Restaurant,10128,NEW YORK,"MANHATTAN, NY",40.78151772,-73.94857764,11
1417,Club/Bar/Restaurant,11215,,"BROOKLYN, NY",40.67482164,-73.97635782,14
1418,Club/Bar/Restaurant,11220,,"BROOKLYN, NY",40.63834188,-74.01735262,12
1419,Club/Bar/Restaurant,11106,ASTORIA,"QUEENS, NY",40.7630701,-73.92770879,23
1420,Club/Bar/Restaurant,11217,,"BROOKLYN, NY",40.68154141,-73.97925782,42
1421,Club/Bar/Restaurant,11225,,"BROOKLYN, NY",40.66569819,-73.95090178,24
1422,Club/Bar/Restaurant,11249,,"BROOKLYN, NY",40.71770885,-73.95787266,10
1423,Club/Bar/Restaurant,11106,ASTORIA,"QUEENS, NY",40.75625559,-73.92450373,12
1424,Club/Bar/Restaurant,11106,ASTORIA,"QUEENS, NY",40.75548198,-73.92513266,17
1425,Club/Bar/Restaurant,11423,HOLLIS,"QUEENS, NY",40.70925791,-73.77552104,34
1426,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72726727,-73.98449673,?
1427,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.67535923,-73.95628432,34
1428,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72767633,-73.98521823,26
1429,Club/Bar/Restaurant,10011,NEW YORK,"MANHATTAN, NY",40.74228478,-74.0044171,17
1430,Club/Bar/Restaurant,10034,NEW YORK,"MANHATTAN, NY",40.86821952,-73.91824099,30
1431,Club/Bar/Restaurant,10031,NEW YORK,"MANHATTAN, NY",40.83068342,-73.94735801,13
1432,Club/Bar/Restaurant,11372,JACKSON HEIGHTS,"QUEENS, NY",40.7557629,-73.88335269,18
1433,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.72726477,-73.98640894,14
1434,Club/Bar/Restaurant,11377,WOODSIDE,"QUEENS, NY",40.73938896,-73.9202178,17
1435,Club/Bar/Restaurant,11101,LONG ISLAND CITY,"QUEENS, NY",40.7495058,-73.95515292,11
1436,Club/Bar/Restaurant,10040,NEW YORK,"MANHATTAN, NY",40.85783979,-73.9320414,33
1437,Club/Bar/Restaurant,11219,,"BROOKLYN, NY",40.64043183,-73.99432131,26
1438,Club/Bar/Restaurant,11225,,"BROOKLYN, NY",40.65904306,-73.96052639,10
1439,Club/Bar/Restaurant,11210,,"BROOKLYN, NY",40.63523081,-73.95023243,11
1440,Club/Bar/Restaurant,10001,NY,"MANHATTAN, NY",40.75155382,-74.00362729,45
1441,Club/Bar/Restaurant,11360,BAYSIDE,"QUEENS, NY",40.78655569,-73.79308146,17
1442,Club/Bar/Restaurant,11213,,"BROOKLYN, NY",40.670532,-73.93015946,31
1443,Club/Bar/Restaurant,11414,HOWARD BEACH,"QUEENS, NY",40.64911954,-73.83738647,95
1444,Club/Bar/Restaurant,11235,,"BROOKLYN, NY",40.58790188,-73.95588792,74
1445,Club/Bar/Restaurant,11249,,"BROOKLYN, NY",40.72228696,-73.9574621,17
1446,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72631194,-73.98336048,39
1447,Club/Bar/Restaurant,10013,NEW YORK,"MANHATTAN, NY",40.72050519,-73.99683617,15
1448,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.7202352,-73.98447673,10
1449,Club/Bar/Restaurant,10464,BRONX,"BRONX, NY",40.85320563,-73.78991724,10
1450,Club/Bar/Restaurant,11217,,"BROOKLYN, NY",40.67987442,-73.97471558,17
1451,Club/Bar/Restaurant,10028,NEW YORK,"MANHATTAN, NY",40.77719359,-73.95223855,41
1452,Club/Bar/Restaurant,10469,BRONX,"BRONX, NY",40.87432431,-73.8568751,10
1453,Club/Bar/Restaurant,11102,ASTORIA,"QUEENS, NY",40.77279783,-73.91610164,54
1454,Club/Bar/Restaurant,10014,NEW YORK,"MANHATTAN, NY",40.73938894,-74.00684909,37
1455,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.72648555,-73.98921603,16
1456,Club/Bar/Restaurant,10018,NEW YORK,"MANHATTAN, NY",40.7565272,-73.99401904,11
1457,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.73453342,-73.99226737,17
1458,Club/Bar/Restaurant,10301,STATEN ISLAND,"STATEN ISLAND, NY",40.63770615,-74.07981556,19
1459,Club/Bar/Restaurant,11203,,"BROOKLYN, NY",40.65982841,-73.94763701,10
1460,Club/Bar/Restaurant,10024,NEW YORK,"MANHATTAN, NY",40.78358839,-73.97801636,13
1461,Club/Bar/Restaurant,11102,ASTORIA,"QUEENS, NY",40.7664578,-73.92042364,22
1462,Club/Bar/Restaurant,11103,ASTORIA,"QUEENS, NY",40.76132004,-73.91709074,11
1463,Club/Bar/Restaurant,11432,JAMAICA,"QUEENS, NY",40.70789538,-73.78647615,16
1464,Club/Bar/Restaurant,11206,,"BROOKLYN, NY",40.69779413,-73.93670886,15
1465,Club/Bar/Restaurant,10023,NEW YORK,"MANHATTAN, NY",40.77139424,-73.98215781,14
1466,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.67928681,-73.96360417,10
1467,Club/Bar/Restaurant,10308,STATEN ISLAND,"STATEN ISLAND, NY",40.54430774,-74.14090687,34
1468,Club/Bar/Restaurant,11203,,"BROOKLYN, NY",40.66049705,-73.93978989,68
1469,Club/Bar/Restaurant,11201,,"BROOKLYN, NY",40.6981756,-73.9849579,59
1470,Club/Bar/Restaurant,11205,,"BROOKLYN, NY",40.69132926,-73.95175916,17
1471,Club/Bar/Restaurant,11101,LONG ISLAND CITY,"QUEENS, NY",40.74725134,-73.95259565,15
1472,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.67407979,-73.96304823,21
1473,Club/Bar/Restaurant,10003,NEW YORK,"MANHATTAN, NY",40.73445655,-73.99206531,10
1474,Club/Bar/Restaurant,10033,NEW YORK,"MANHATTAN, NY",40.84571889,-73.93635125,13
1475,Club/Bar/Restaurant,11226,,"BROOKLYN, NY",40.63952685,-73.95126694,11
1476,Club/Bar/Restaurant,10011,NEW YORK,"MANHATTAN, NY",40.73231592,-74.00051236,12
1477,Club/Bar/Restaurant,10012,NEW YORK,"MANHATTAN, NY",40.72417495,-74.00226207,22
1478,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.72150321,-73.98395693,15
1479,Club/Bar/Restaurant,11209,,"BROOKLYN, NY",40.62501047,-74.03042587,29
1480,Club/Bar/Restaurant,10302,STATEN ISLAND,"STATEN ISLAND, NY",40.6298145,-74.14039929,24
1481,Club/Bar/Restaurant,11209,,"BROOKLYN, NY",40.62490067,-74.03048346,65
1482,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.67358845,-73.96295477,18
1483,Club/Bar/Restaurant,10036,NEW YORK,"MANHATTAN, NY",40.76007077,-73.99654912,12
1484,Club/Bar/Restaurant,11206,,"BROOKLYN, NY",40.70836494,-73.94336077,12
1485,Club/Bar/Restaurant,10002,NEW YORK,"MANHATTAN, NY",40.71848659,-73.98309187,17
1486,Club/Bar/Restaurant,11211,,"BROOKLYN, NY",40.71281939,-73.95511268,60
1487,Club/Bar/Restaurant,11234,,"BROOKLYN, NY",40.61896075,-73.92658253,44
1488,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72727826,-73.98456889,21
1489,Club/Bar/Restaurant,10016,NEW YORK,"MANHATTAN, NY",40.74830206,-73.97833838,10
1490,Club/Bar/Restaurant,11206,,"BROOKLYN, NY",40.71066973,-73.93653431,20
1491,Club/Bar/Restaurant,11101,LONG ISLAND CITY,"QUEENS, NY",40.75427528,-73.93586473,17
1492,Club/Bar/Restaurant,10023,NEW YORK,"MANHATTAN, NY",40.77149309,-73.98241411,19
1493,Club/Bar/Restaurant,10463,BRONX,"BRONX, NY",40.87802224,-73.90240484,10
1494,Club/Bar/Restaurant,10032,NEW YORK,"MANHATTAN, NY",40.83745035,-73.93869013,22
1495,Club/Bar/Restaurant,11101,LONG ISLAND CITY,"QUEENS, NY",40.75178639,-73.94792566,12
1496,Club/Bar/Restaurant,11375,FOREST HILLS,"QUEENS, NY",40.71010746,-73.84870075,56
1497,Club/Bar/Restaurant,10458,BRONX,"BRONX, NY",40.85441802,-73.88753192,14
1498,Club/Bar/Restaurant,10009,NEW YORK,"MANHATTAN, NY",40.72463439,-73.98018965,33
1499,Club/Bar/Restaurant,11210,,"BROOKLYN, NY",40.63520061,-73.95020002,16
1500,Club/Bar/Restaurant,11101,LONG ISLAND CITY,"QUEENS, NY",40.74261883,-73.95415793,10
1501,Club/Bar/Restaurant,11377,WOODSIDE,"QUEENS, NY",40.74507493,-73.90428495,22
1502,Club/Bar/Restaurant,11415,KEW GARDENS,"QUEENS, NY",40.70603768,-73.83142988,20
1503,Club/Bar/Restaurant,10036,NEW YORK,"MANHATTAN, NY",40.76009771,-73.98862943,72
1504,Club/Bar/Restaurant,10461,BRONX,"BRONX, NY",40.85163365,-73.84400868,16
1505,Club/Bar/Restaurant,10472,BRONX,"BRONX, NY",40.82605852,-73.87829732,19
1506,Club/Bar/Restaurant,10022,NEW YORK,"MANHATTAN, NY",40.75707156,-73.96692938,17
1507,Club/Bar/Restaurant,10010,NEW YORK,"MANHATTAN, NY",40.7379031,-73.9838339,41
1508,Club/Bar/Restaurant,11215,,"BROOKLYN, NY",40.66315501,-73.98470988,31
1509,Club/Bar/Restaurant,11377,WOODSIDE,"QUEENS, NY",40.7536108,-73.90392257,10
1510,Club/Bar/Restaurant,11220,,"BROOKLYN, NY",40.64182776,-74.01738596,11
1511,Club/Bar/Restaurant,10034,NEW YORK,"MANHATTAN, NY",40.86676099,-73.92061093,44
1512,Club/Bar/Restaurant,11418,RICHMOND HILL,"QUEENS, NY",40.69956716,-73.83068528,127
1513,Club/Bar/Restaurant,10025,NEW YORK,"MANHATTAN, NY",40.80288579,-73.96393753,20
1514,Club/Bar/Restaurant,11219,,"BROOKLYN, NY",40.63148095,-74.00797649,18
1515,Club/Bar/Restaurant,11221,,"BROOKLYN, NY",40.69462615,-73.93104298,12
1516,Club/Bar/Restaurant,11206,,"BROOKLYN, NY",40.70081771,-73.92998708,12
1517,Club/Bar/Restaurant,10034,NEW YORK,"MANHATTAN, NY",40.86909004,-73.93158518,14
1518,Club/Bar/Restaurant,10458,BRONX,"BRONX, NY",40.8541375,-73.88695764,50
1519,Club/Bar/Restaurant,10302,STATEN ISLAND,"STATEN ISLAND, NY",40.63436537,-74.13582957,11
1520,Club/Bar/Restaurant,11220,,"BROOKLYN, NY",40.64041492,-74.01160961,14
1521,Club/Bar/Restaurant,10471,BRONX,"BRONX, NY",40.88956084,-73.89913283,30
1522,Club/Bar/Restaurant,10471,BRONX,"BRONX, NY",40.88955257,-73.89908583,26
1523,Club/Bar/Restaurant,10304,STATEN ISLAND,"STATEN ISLAND, NY",40.62650206,-74.07553682,45
1524,Club/Bar/Restaurant,10470,BRONX,"BRONX, NY",40.90127661,-73.85208191,21
1525,Club/Bar/Restaurant,11211,,"BROOKLYN, NY",40.71742349,-73.95815061,29
1526,Club/Bar/Restaurant,11238,,"BROOKLYN, NY",40.67721797,-73.95768914,77
1527,Club/Bar/Restaurant,11415,KEW GARDENS,"QUEENS, NY",40.70798579,-73.83097049,29
1528,Club/Bar/Restaurant,11103,ASTORIA,"QUEENS, NY",40.75856779,-73.91810847,13
1529,Club/Bar/Restaurant,11372,JACKSON HEIGHTS,"QUEENS, NY",40.75106308,-73.8722373,10
1530,Club/Bar/Restaurant,11105,ASTORIA,"QUEENS, NY",40.76965595,-73.90995017,11
1531,Club/Bar/Restaurant,11215,,"BROOKLYN, NY",40.67628864,-73.98379116,12
1532,Club/Bar/Restaurant,11103,ASTORIA,"QUEENS, NY",40.75981907,-73.91389803,11
1533,Club/Bar/Restaurant,10457,BRONX,"BRONX, NY",40.85233095,-73.88923437,12
1534,Club/Bar/Restaurant,10036,NEW YORK,"MANHATTAN, NY",40.76323255,-73.99285606,28
1535,Club/Bar/Restaurant,10025,NEW YORK,"MANHATTAN, NY",40.8057161,-73.96556148,48
1536,Club/Bar/Restaurant,10019,NEW YORK,"MANHATTAN, NY",40.76543908,-73.98972234,11
1537,Club/Bar/Restaurant,11372,JACKSON HEIGHTS,"QUEENS, NY",40.75575482,-73.88350791,12
1538,Club/Bar/Restaurant,10013,NEW YORK,"MANHATTAN, NY",40.71899008,-74.00330806,11
1539,Club/Bar/Restaurant,10021,NEW YORK,"MANHATTAN, NY",40.76997974,-73.95751829,15
